adm1,adm2,city_name,code,country_name,latitude,location_id,longitude
贵州省,黔南,瓮安,522725,中国,27.066339,101260403,107.478416
贵州省,黔南,长顺,522729,中国,26.022116,101260404,106.447372
贵州省,黔南,福泉,522702,中国,26.702509,101260405,107.513512
贵州省,黔南,惠水,522731,中国,26.128637,101260406,106.657845
贵州省,黔南,龙里,522730,中国,26.448809,101260407,106.977730
贵州省,黔南,罗甸,522728,中国,25.429893,101260408,106.750008
贵州省,黔南,平塘,522727,中国,25.831802,101260409,107.324051
贵州省,黔南,独山,522726,中国,25.826283,101260410,107.542755
贵州省,黔南,三都,522732,中国,25.985184,101260411,107.877472
贵州省,黔南,荔波,522722,中国,25.412239,101260412,107.883797
贵州省,黔南,黔南,522700,中国,26.258219,101260413,107.517159
贵州省,黔东南,凯里,522601,中国,26.582964,101260501,107.977539
贵州省,黔东南,岑巩,522626,中国,27.173244,101260502,108.816460
贵州省,黔东南,施秉,522623,中国,27.034657,101260503,108.126778
贵州省,黔东南,镇远,522625,中国,27.050234,101260504,108.423653
贵州省,黔东南,黄平,522622,中国,26.896973,101260505,107.901337
贵州省,黔东南,黔东南,522600,中国,26.583351,101260506,107.977486
贵州省,黔东南,麻江,522635,中国,26.494802,101260507,107.593170
贵州省,黔东南,丹寨,522636,中国,26.199497,101260508,107.794807
贵州省,黔东南,三穗,522624,中国,26.959885,101260509,108.681122
贵州省,黔东南,台江,522630,中国,26.669138,101260510,108.314636
贵州省,黔东南,剑河,522629,中国,26.727348,101260511,108.440498
贵州省,黔东南,雷山,522634,中国,26.381027,101260512,108.079613
贵州省,黔东南,黎平,522631,中国,26.230637,101260513,109.136505
贵州省,黔东南,天柱,522627,中国,26.909683,101260514,109.212799
贵州省,黔东南,锦屏,522628,中国,26.680626,101260515,109.202522
贵州省,黔东南,榕江,522632,中国,25.931086,101260516,108.521027
贵州省,黔东南,从江,522633,中国,25.747059,101260517,108.912651
贵州省,铜仁,铜仁,520600,中国,27.718346,101260601,109.191551
贵州省,铜仁,江口,520621,中国,27.691904,101260602,108.848427
贵州省,铜仁,玉屏,520622,中国,27.238024,101260603,108.917885
贵州省,铜仁,万山,520603,中国,27.519030,101260604,109.211990
贵州省,铜仁,思南,520624,中国,27.941332,101260605,108.255829
贵州省,铜仁,碧江,520602,中国,27.718744,101260606,109.192116
贵州省,铜仁,印江,520625,中国,27.997976,101260607,108.405518
贵州省,铜仁,石阡,520623,中国,27.519386,101260608,108.229851
贵州省,铜仁,沿河,520627,中国,28.560488,101260609,108.495743
贵州省,铜仁,德江,520626,中国,28.260941,101260610,108.117317
贵州省,铜仁,松桃,520628,中国,28.165419,101260611,109.202629
贵州省,毕节,毕节,520500,中国,27.301693,101260701,105.285011
贵州省,毕节,赫章,520527,中国,27.119244,101260702,104.726440
贵州省,毕节,金沙,520523,中国,27.459694,101260703,106.222099
贵州省,毕节,威宁,520526,中国,26.859098,101260704,104.286522
贵州省,毕节,大方,520521,中国,27.143520,101260705,105.609253
贵州省,毕节,纳雍,520525,中国,26.769875,101260706,105.375320
贵州省,毕节,织金,520524,中国,26.668497,101260707,105.768997
贵州省,毕节,黔西,520522,中国,27.024923,101260708,106.038300
贵州省,毕节,七星关,520502,中国,27.302086,101260709,105.284851
贵州省,六盘水,水城,520221,中国,26.540478,101260801,104.956848
贵州省,六盘水,六枝,520203,中国,26.210663,101260802,105.474236
贵州省,六盘水,六盘水,520200,中国,26.584642,101260803,104.846741
贵州省,六盘水,盘州,520281,中国,25.706966,101260804,104.468369
贵州省,六盘水,钟山,520201,中国,26.584805,101260805,104.846245
贵州省,黔西南,兴义,522301,中国,25.088598,101260901,104.897980
贵州省,黔西南,晴隆,522324,中国,25.832882,101260902,105.218773
贵州省,黔西南,兴仁,522302,中国,25.431377,101260903,105.192780
贵州省,黔西南,贞丰,522325,中国,25.385752,101260904,105.650131
贵州省,黔西南,望谟,522326,中国,25.166668,101260905,106.091560
贵州省,黔西南,黔西南,522300,中国,25.088120,101260906,104.897972
贵州省,黔西南,安龙,522328,中国,25.108959,101260907,105.471497
贵州省,黔西南,册亨,522327,中国,24.983337,101260908,105.812408
贵州省,黔西南,普安,522323,中国,25.786404,101260909,104.955345
四川省,成都,成都,510100 | 510101,中国,30.659462,101270101,104.065735
四川省,成都,龙泉驿,510112,中国,30.560650,101270102,104.269180
四川省,成都,新都,510114,中国,30.824223,101270103,104.160217
四川省,成都,温江,510115,中国,30.697996,101270104,103.836777
四川省,成都,金堂,510121,中国,30.858418,101270105,104.415604
四川省,成都,双流,510116,中国,30.573242,101270106,103.922707
四川省,成都,郫都,510117,中国,30.808752,101270107,103.887840
四川省,成都,大邑,510129,中国,30.586601,101270108,103.522400
四川省,成都,蒲江,510131,中国,30.194359,101270109,103.511543
四川省,成都,新津,510132,中国,30.414284,101270110,103.812447
四川省,成都,都江堰,510181,中国,30.991140,101270111,103.627899
四川省,成都,彭州,510182,中国,30.985161,101270112,103.941170
四川省,成都,邛崃,510183,中国,30.413271,101270113,103.461433
四川省,成都,崇州,510184,中国,30.631477,101270114,103.671051
四川省,成都,青白江,510113,中国,30.883438,101270115,104.254936
四川省,成都,锦江,510104,中国,30.657688,101270116,104.080986
四川省,成都,青羊,510105,中国,30.667648,101270117,104.055733
四川省,成都,金牛,510106,中国,30.692059,101270118,104.043488
四川省,成都,武侯,510107,中国,30.630861,101270119,104.051666
四川省,成都,成华,510108,中国,30.660275,101270120,104.103081
四川省,成都,简阳,510185,中国,30.390665,101270121,104.550339
四川省,攀枝花,攀枝花,510400 | 510401,中国,26.580446,101270201,101.716003
四川省,攀枝花,仁和,510411,中国,26.497185,101270202,101.737915
四川省,攀枝花,米易,510421,中国,26.887474,101270203,102.109879
四川省,攀枝花,盐边,510422,中国,26.677620,101270204,101.851845
四川省,攀枝花,东区,510402,中国,26.580887,101270205,101.715134
四川省,攀枝花,西区,510403,中国,26.596775,101270206,101.637970
四川省,自贡,自贡,510300 | 510301,中国,29.352764,101270301,104.773445
四川省,自贡,富顺,510322,中国,29.181282,101270302,104.984253
四川省,自贡,荣县,510321,中国,29.454851,101270303,104.423935
四川省,自贡,自流井,510302,中国,29.343231,101270304,104.778191
四川省,自贡,贡井,510303,中国,29.345675,101270305,104.714371
四川省,自贡,大安,510304,中国,29.367136,101270306,104.783226
四川省,自贡,沿滩,510311,中国,29.272520,101270307,104.876419
四川省,绵阳,绵阳,510700 | 510701,中国,31.464020,101270401,104.741722
四川省,绵阳,三台,510722,中国,31.090908,101270402,105.090317
四川省,绵阳,盐亭,510723,中国,31.223181,101270403,105.391991
四川省,绵阳,梓潼,510725,中国,31.635225,101270405,105.163528
四川省,绵阳,北川,510726,中国,31.615864,101270406,104.468071
四川省,绵阳,平武,510727,中国,32.407589,101270407,104.530556
四川省,绵阳,江油,510781,中国,31.776386,101270408,104.744431
四川省,绵阳,涪城,510703,中国,31.463556,101270409,104.740974
四川省,绵阳,游仙,510704,中国,31.484772,101270410,104.770004
四川省,绵阳,安州,510705,中国,31.538940,101270411,104.560341
四川省,南充,南充,511300 | 511301,中国,30.795280,101270501,106.082977
四川省,南充,南部,511321,中国,31.349407,101270502,106.061134
四川省,南充,营山,511322,中国,31.075907,101270503,106.564896
四川省,南充,蓬安,511323,中国,31.027979,101270504,106.413490
四川省,南充,仪陇,511324,中国,31.271261,101270505,106.297081
四川省,南充,西充,511325,中国,30.994616,101270506,105.893021
四川省,南充,阆中,511381,中国,31.580465,101270507,105.975266
四川省,南充,顺庆,511302,中国,30.795572,101270508,106.084091
四川省,南充,高坪,511303,中国,30.781809,101270509,106.108994
四川省,南充,嘉陵,511304,中国,30.762976,101270510,106.067024
四川省,达州,达州,511700 | 511701,中国,31.209484,101270601,107.502258
四川省,达州,宣汉,511722,中国,31.355024,101270602,107.722252
四川省,达州,开江,511723,中国,31.085537,101270603,107.864136
四川省,达州,大竹,511724,中国,30.736288,101270604,107.207420
四川省,达州,渠县,511725,中国,30.836348,101270605,106.970749
四川省,达州,万源,511781,中国,32.067768,101270606,108.037544
四川省,达州,通川,511702,中国,31.213522,101270607,107.501060
四川省,达州,达川,511703,中国,31.199062,101270608,107.507927
四川省,遂宁,遂宁,510900 | 510901,中国,30.513311,101270701,105.571327
四川省,遂宁,蓬溪,510921,中国,30.774883,101270702,105.713699
四川省,遂宁,射洪,510981,中国,30.868752,101270703,105.381851
四川省,遂宁,船山,510903,中国,30.502647,101270704,105.582214
四川省,遂宁,安居,510904,中国,30.346121,101270705,105.459381
四川省,遂宁,大英,510923,中国,30.581572,101270706,105.252190
四川省,广安,广安,511600 | 511601 | 511602,中国,30.456398,101270801,106.633369
四川省,广安,岳池,511621,中国,30.533539,101270802,106.444450
四川省,广安,武胜,511622,中国,30.344292,101270803,106.292473
四川省,广安,邻水,511623,中国,30.334324,101270804,106.934967
四川省,广安,华蓥,511681,中国,30.380573,101270805,106.777885
四川省,广安,前锋,511603,中国,30.496300,101270806,106.893280
四川省,巴中,巴中,511900 | 511901,中国,31.858809,101270901,106.753670
四川省,巴中,通江,511921,中国,31.912121,101270902,107.247620
四川省,巴中,南江,511922,中国,32.353165,101270903,106.843414
四川省,巴中,平昌,511923,中国,31.562815,101270904,107.101936
四川省,巴中,巴州,511902,中国,31.858366,101270905,106.753670
四川省,巴中,恩阳,511903,中国,31.816336,101270906,106.486511
四川省,泸州,泸州,510500 | 510501,中国,28.889137,101271001,105.443352
四川省,泸州,江阳,510502,中国,28.882889,101271002,105.445129
四川省,泸州,泸县,510521,中国,29.151287,101271003,105.376335
四川省,泸州,合江,510522,中国,28.810326,101271004,105.834099
四川省,泸州,叙永,510524,中国,28.167919,101271005,105.437775
四川省,泸州,古蔺,510525,中国,28.039480,101271006,105.813362
四川省,泸州,纳溪,510503,中国,28.776310,101271007,105.377213
四川省,泸州,龙马潭,510504,中国,28.897572,101271008,105.435226
四川省,宜宾,宜宾,511500 | 511501,中国,28.760189,101271101,104.630821
四川省,宜宾,翠屏,511502,中国,28.760180,101271102,104.630234
四川省,宜宾,叙州,511504,中国,28.695679,101271103,104.541489
四川省,宜宾,南溪,511503,中国,28.839806,101271104,104.981133
四川省,宜宾,江安,511523,中国,28.728102,101271105,105.068695
四川省,宜宾,长宁,511524,中国,28.577271,101271106,104.921120
四川省,宜宾,高县,511525,中国,28.435677,101271107,104.519188
四川省,宜宾,珙县,511526,中国,28.449041,101271108,104.712265
四川省,宜宾,筠连,511527,中国,28.162018,101271109,104.507851
四川省,宜宾,兴文,511528,中国,28.302988,101271110,105.236549
四川省,宜宾,屏山,511529,中国,28.642370,101271111,104.162621
四川省,内江,内江,511000 | 511001,中国,29.587080,101271201,105.066139
四川省,内江,东兴,511011,中国,29.600107,101271202,105.067200
四川省,内江,威远,511024,中国,29.526859,101271203,104.668327
四川省,内江,资中,511025,中国,29.775295,101271204,104.852463
四川省,内江,隆昌,511083,中国,29.338161,101271205,105.288071
四川省,内江,市中,511002,中国,29.585264,101271206,105.065468
四川省,资阳,资阳,512000 | 512001,中国,30.122211,101271301,104.641914
四川省,资阳,安岳,512021,中国,30.099207,101271302,105.336761
四川省,资阳,乐至,512022,中国,30.275620,101271303,105.031143
四川省,资阳,雁江,512002,中国,30.121687,101271305,104.642342
四川省,乐山,乐山,511100 | 511101,中国,29.582024,101271401,103.761261
四川省,乐山,犍为,511123,中国,29.209782,101271402,103.944267
四川省,乐山,井研,511124,中国,29.651646,101271403,104.068848
四川省,乐山,夹江,511126,中国,29.741018,101271404,103.578865
四川省,乐山,沐川,511129,中国,28.956339,101271405,103.902107
四川省,乐山,峨边,511132,中国,29.230270,101271406,103.262146
四川省,乐山,马边,511133,中国,28.838934,101271407,103.546852
四川省,乐山,峨眉山,,中国,29.597479,101271409,103.492485
四川省,乐山,市中,511102,中国,29.588327,101271410,103.755386
四川省,乐山,沙湾,511111,中国,29.416536,101271411,103.549957
四川省,乐山,五通桥,511112,中国,29.406185,101271412,103.816834
四川省,乐山,金口河,511113,中国,29.246019,101271413,103.077827
四川省,乐山,峨眉山市,511181,中国,29.601198,101271414,103.484505
四川省,眉山,眉山,511400 | 511401,中国,30.048319,101271501,103.831787
四川省,眉山,仁寿,511421,中国,29.996721,101271502,104.147644
四川省,眉山,彭山,511403,中国,30.192299,101271503,103.870102
四川省,眉山,洪雅,511423,中国,29.904867,101271504,103.375008
四川省,眉山,丹棱,511424,中国,30.012751,101271505,103.518333
四川省,眉山,青神,511425,中国,29.831469,101271506,103.846130
四川省,眉山,东坡,511402,中国,30.048128,101271507,103.831551
四川省,凉山,凉山,513400,中国,27.886763,101271601,102.258743
四川省,凉山,木里,513422,中国,27.926859,101271603,101.280182
四川省,凉山,盐源,513423,中国,27.423414,101271604,101.508911
四川省,凉山,德昌,513424,中国,27.403828,101271605,102.178848
四川省,凉山,会理,513425,中国,26.658703,101271606,102.249550
四川省,凉山,会东,513426,中国,26.630713,101271607,102.578987
四川省,凉山,宁南,513427,中国,27.065205,101271608,102.757378
四川省,凉山,普格,513428,中国,27.376827,101271609,102.541084
四川省,凉山,西昌,513401,中国,27.885786,101271610,102.258759
四川省,凉山,金阳,513430,中国,27.695915,101271611,103.248703
四川省,凉山,昭觉,513431,中国,28.010553,101271612,102.843994
四川省,凉山,喜德,513432,中国,28.305487,101271613,102.412338
四川省,凉山,冕宁,513433,中国,28.550844,101271614,102.170044
四川省,凉山,越西,513434,中国,28.639631,101271615,102.508873
四川省,凉山,甘洛,513435,中国,28.977095,101271616,102.775925
四川省,凉山,雷波,513437,中国,28.262945,101271617,103.571587
四川省,凉山,美姑,513436,中国,28.327946,101271618,103.132004
四川省,凉山,布拖,513429,中国,27.709063,101271619,102.808800
四川省,雅安,雅安,511800 | 511801,中国,29.987722,101271701,103.001030
四川省,雅安,名山,511803,中国,30.084719,101271702,103.112213
四川省,雅安,荥经,511822,中国,29.795528,101271703,102.844673
四川省,雅安,汉源,511823,中国,29.349915,101271704,102.677147
四川省,雅安,石棉,511824,中国,29.234062,101271705,102.359619
四川省,雅安,天全,511825,中国,30.059956,101271706,102.763458
四川省,雅安,芦山,511826,中国,30.152906,101271707,102.924019
四川省,雅安,宝兴,511827,中国,30.369026,101271708,102.813377
四川省,雅安,雨城,511802,中国,29.981831,101271709,103.003395
四川省,甘孜,甘孜,513300 | 513328,中国,30.050663,101271801,101.963814
四川省,甘孜,康定,513301,中国,30.050737,101271802,101.964058
四川省,甘孜,泸定,513322,中国,29.912481,101271803,102.233223
四川省,甘孜,丹巴,513323,中国,30.877083,101271804,101.886124
四川省,甘孜,九龙,513324,中国,29.001974,101271805,101.506943
四川省,甘孜,雅江,513325,中国,30.032249,101271806,101.015732
四川省,甘孜,道孚,513326,中国,30.978767,101271807,101.123329
四川省,甘孜,炉霍,513327,中国,31.392673,101271808,100.679497
四川省,甘孜,新龙,513329,中国,30.938959,101271809,100.312096
四川省,甘孜,德格,513330,中国,31.806728,101271810,98.579987
四川省,甘孜,白玉,513331,中国,31.208805,101271811,98.824341
四川省,甘孜,石渠,513332,中国,32.975304,101271812,98.100883
四川省,甘孜,色达,513333,中国,32.268776,101271813,100.331657
四川省,甘孜,理塘,513334,中国,29.991808,101271814,100.269859
四川省,甘孜,巴塘,513335,中国,30.005724,101271815,99.109039
四川省,甘孜,乡城,513336,中国,28.930855,101271816,99.799942
四川省,甘孜,稻城,513337,中国,29.037544,101271817,100.296692
四川省,甘孜,得荣,513338,中国,28.711340,101271818,99.288033
四川省,阿坝,阿坝,513200 | 513231,中国,31.899792,101271901,102.221375
四川省,阿坝,汶川,513221,中国,31.474630,101271902,103.580673
四川省,阿坝,理县,513222,中国,31.436764,101271903,103.165489
四川省,阿坝,茂县,513223,中国,31.680407,101271904,103.850685
四川省,阿坝,松潘,513224,中国,32.638378,101271905,103.599175
四川省,阿坝,九寨沟,513225,中国,33.262096,101271906,104.236343
四川省,阿坝,金川,513226,中国,31.476357,101271907,102.064644
四川省,阿坝,小金,513227,中国,30.999016,101271908,102.363190
四川省,阿坝,黑水,513228,中国,32.061722,101271909,102.990807
四川省,阿坝,马尔康,513201,中国,31.899761,101271910,102.221184
四川省,阿坝,壤塘,513230,中国,32.264889,101271911,100.979134
四川省,阿坝,若尔盖,513232,中国,33.575935,101271912,102.963722
四川省,阿坝,红原,513233,中国,32.793903,101271913,102.544907
四川省,德阳,德阳,510600 | 510601,中国,31.127991,101272001,104.398651
四川省,德阳,中江,510623,中国,31.036810,101272002,104.677834
四川省,德阳,广汉,510681,中国,30.977150,101272003,104.281906
四川省,德阳,什邡,510682,中国,31.126881,101272004,104.173653
四川省,德阳,绵竹,510683,中国,31.343084,101272005,104.200165
四川省,德阳,罗江,510604,中国,31.303282,101272006,104.507126
四川省,德阳,旌阳,510603,中国,31.130428,101272007,104.389648
四川省,广元,广元,510800 | 510801,中国,32.433666,101272101,105.829758
四川省,广元,旺苍,510821,中国,32.228329,101272102,106.290428
四川省,广元,青川,510822,中国,32.585655,101272103,105.238846
四川省,广元,剑阁,510823,中国,32.286518,101272104,105.527039
四川省,广元,苍溪,510824,中国,31.732250,101272105,105.939705
四川省,广元,利州,510802,中国,32.432278,101272106,105.826195
四川省,广元,昭化,510811,中国,32.322788,101272107,105.964119
四川省,广元,朝天,510812,中国,32.642632,101272108,105.889168
广东省,广州,广州,440100 | 440101 | 442101,中国,23.125177,101280101,113.280640
广东省,广州,番禺,440113,中国,22.938581,101280102,113.364616
广东省,广州,从化,440117,中国,23.545282,101280103,113.587387
广东省,广州,增城,440118,中国,23.290497,101280104,113.829582
广东省,广州,花都,440114,中国,23.392050,101280105,113.211182
广东省,广州,荔湾,440103,中国,23.124943,101280106,113.243034
广东省,广州,越秀,440104,中国,23.125624,101280107,113.280716
广东省,广州,海珠,440105,中国,23.103130,101280108,113.262009
广东省,广州,天河,440106,中国,23.135590,101280109,113.335365
广东省,广州,白云,440111,中国,23.162281,101280110,113.262833
广东省,广州,黄埔,440112,中国,23.103239,101280111,113.450760
广东省,广州,南沙,440115,中国,22.794531,101280112,113.537376
广东省,韶关,韶关,440200 | 440201,中国,24.801323,101280201,113.591545
广东省,韶关,乳源,440232,中国,24.776110,101280202,113.278419
广东省,韶关,始兴,440222,中国,24.948364,101280203,114.067207
广东省,韶关,翁源,440229,中国,24.353888,101280204,114.131287
广东省,韶关,乐昌,440281,中国,25.128445,101280205,113.352409
广东省,韶关,仁化,440224,中国,25.088226,101280206,113.748627
广东省,韶关,南雄,440282,中国,25.115328,101280207,114.311234
广东省,韶关,新丰,440233,中国,24.055412,101280208,114.207031
广东省,韶关,曲江,440205,中国,24.680195,101280209,113.605583
广东省,韶关,浈江,440204,中国,24.803976,101280210,113.599220
广东省,韶关,武江,440203,中国,24.800159,101280211,113.588287
广东省,惠州,惠州,441300 | 441301,中国,23.079405,101280301,114.412598
广东省,惠州,博罗,441322,中国,23.167576,101280302,114.284256
广东省,惠州,惠阳,441303,中国,22.788509,101280303,114.469444
广东省,惠州,惠东,441323,中国,22.983036,101280304,114.723091
广东省,惠州,龙门,441324,中国,23.723894,101280305,114.259987
广东省,惠州,惠城,441302,中国,23.079884,101280306,114.413979
广东省,梅州,梅州,441400 | 441401,中国,24.299112,101280401,116.117584
广东省,梅州,兴宁,441481,中国,24.138077,101280402,115.731651
广东省,梅州,蕉岭,441427,中国,24.653313,101280403,116.170532
广东省,梅州,大埔,441422,中国,24.351587,101280404,116.695518
广东省,梅州,梅江,441402,中国,24.302593,101280405,116.121162
广东省,梅州,丰顺,441423,中国,23.752771,101280406,116.184418
广东省,梅州,平远,441426,中国,24.569651,101280407,115.891731
广东省,梅州,五华,441424,中国,23.925425,101280408,115.775002
广东省,梅州,梅县,441403,中国,24.267824,101280409,116.083481
广东省,汕头,汕头,440500 | 440501,中国,23.371019,101280501,116.708466
广东省,汕头,潮阳,440513,中国,23.262337,101280502,116.602600
广东省,汕头,澄海,440515,中国,23.468439,101280503,116.763359
广东省,汕头,南澳,440523,中国,23.419561,101280504,117.027107
广东省,汕头,龙湖,440507,中国,23.373755,101280505,116.732018
广东省,汕头,金平,440511,中国,23.367071,101280506,116.703583
广东省,汕头,濠江,440512,中国,23.279345,101280507,116.729530
广东省,汕头,潮南,440514,中国,23.249798,101280508,116.423607
广东省,深圳,深圳,440300 | 440301,中国,22.547001,101280601,114.085945
广东省,深圳,罗湖,440303,中国,22.555342,101280602,114.123886
广东省,深圳,福田,440304,中国,22.541010,101280603,114.050957
广东省,深圳,南山,440305,中国,22.531221,101280604,113.929428
广东省,深圳,宝安,440306 | 440311,中国,22.560078,101280605,113.901024
广东省,深圳,龙岗,440307,中国,22.721512,101280606,114.251373
广东省,深圳,盐田,440308,中国,22.555069,101280607,114.235367
广东省,深圳,龙华,440309,中国,22.696678,101280608,114.045441
广东省,深圳,坪山,440310,中国,22.689812,101280609,114.348183
广东省,珠海,珠海,440400 | 440401,中国,22.224979,101280701,113.553986
广东省,珠海,斗门,440403,中国,22.209118,101280702,113.297737
广东省,珠海,金湾,440404,中国,22.139122,101280703,113.345070
广东省,珠海,香洲,440402,中国,22.271250,101280704,113.550270
广东省,佛山,佛山,440600 | 440601,中国,23.028763,101280800,113.122719
广东省,佛山,顺德,440606,中国,22.758511,101280801,113.281822
广东省,佛山,三水,440607,中国,23.165039,101280802,112.899414
广东省,佛山,南海,440605,中国,23.031563,101280803,113.145576
广东省,佛山,高明,440608,中国,22.893854,101280804,112.882126
广东省,佛山,禅城,440604,中国,23.019644,101280805,113.112412
广东省,肇庆,肇庆,441200 | 441201,中国,23.051546,101280901,112.472527
广东省,肇庆,广宁,441223,中国,23.631487,101280902,112.440422
广东省,肇庆,四会,441284,中国,23.340324,101280903,112.695030
广东省,肇庆,端州,441202,中国,23.052662,101280904,112.472328
广东省,肇庆,德庆,441226,中国,23.141710,101280905,111.781563
广东省,肇庆,怀集,441224,中国,23.913073,101280906,112.182465
广东省,肇庆,封开,441225,中国,23.434731,101280907,111.502975
广东省,肇庆,高要,441204,中国,23.027695,101280908,112.460846
广东省,肇庆,鼎湖,441203,中国,23.155823,101280909,112.565247
广东省,湛江,湛江,440800 | 440801,中国,21.274899,101281001,110.364975
广东省,湛江,吴川,440883,中国,21.428453,101281002,110.780510
广东省,湛江,雷州,440882,中国,20.908524,101281003,110.088272
广东省,湛江,徐闻,440825,中国,20.326082,101281004,110.175720
广东省,湛江,廉江,440881,中国,21.611280,101281005,110.284958
广东省,湛江,赤坎,440802,中国,21.273365,101281006,110.361633
广东省,湛江,遂溪,440823,中国,21.376915,101281007,110.255318
广东省,湛江,坡头,440804,中国,21.244410,101281008,110.455635
广东省,湛江,霞山,440803,中国,21.194229,101281009,110.406380
广东省,湛江,麻章,440811,中国,21.265997,101281010,110.329170
广东省,江门,江门,440700 | 440701,中国,22.590431,101281101,113.094940
广东省,江门,开平,440783,中国,22.366285,101281103,112.692261
广东省,江门,新会,440705,中国,22.520247,101281104,113.038582
广东省,江门,恩平,440785,中国,22.182957,101281105,112.314049
广东省,江门,台山,440781,中国,22.250713,101281106,112.793411
广东省,江门,蓬江,440703,中国,22.596769,101281107,113.078590
广东省,江门,鹤山,440784,中国,22.768105,101281108,112.961792
广东省,江门,江海,440704,中国,22.572210,101281109,113.120598
广东省,河源,河源,441600 | 441601,中国,23.746265,101281201,114.697800
广东省,河源,紫金,441621,中国,23.633743,101281202,115.184380
广东省,河源,连平,441623,中国,24.364227,101281203,114.495949
广东省,河源,和平,441624,中国,24.443180,101281204,114.941475
广东省,河源,龙川,441622,中国,24.101173,101281205,115.256416
广东省,河源,东源,441625,中国,23.789093,101281206,114.742714
广东省,河源,源城,441602,中国,23.746256,101281207,114.696831
广东省,清远,清远,441800 | 441801,中国,23.685022,101281301,113.051224
广东省,清远,连南,441826,中国,24.719097,101281302,112.290810
广东省,清远,连州,441882,中国,24.783966,101281303,112.379272
广东省,清远,连山,441825,中国,24.567270,101281304,112.086555
广东省,清远,阳山,441823,中国,24.470285,101281305,112.634018
广东省,清远,佛冈,441821,中国,23.866739,101281306,113.534096
广东省,清远,英德,441881,中国,24.186119,101281307,113.405403
广东省,清远,清新,441803,中国,23.736950,101281308,113.015205
广东省,清远,清城,441802,中国,23.688976,101281309,113.048698
广东省,云浮,云浮,445300 | 445301,中国,22.929802,101281401,112.044441
广东省,云浮,罗定,445381,中国,22.765415,101281402,111.578201
广东省,云浮,新兴,445321,中国,22.703203,101281403,112.230827
广东省,云浮,郁南,445322,中国,23.237709,101281404,111.535919
广东省,云浮,云城,445302,中国,22.930826,101281405,112.044708
广东省,云浮,云安,445303,中国,23.073153,101281406,112.005608
广东省,潮州,潮州,445100 | 445101,中国,23.661701,101281501,116.632301
广东省,潮州,饶平,445122,中国,23.668171,101281502,117.002052
广东省,潮州,潮安,445103,中国,23.461012,101281503,116.679314
广东省,潮州,湘桥,445102,中国,23.664675,101281504,116.633652
广东省,东莞,东莞,441900,中国,23.046238,101281601,113.746262
广东省,中山,中山,442000,中国,22.521112,101281701,113.382393
广东省,阳江,阳江,441700 | 441701,中国,21.859222,101281801,111.975105
广东省,阳江,阳春,441781,中国,22.169598,101281802,111.790497
广东省,阳江,阳东,441704,中国,21.864729,101281803,112.011269
广东省,阳江,阳西,441721,中国,21.753670,101281804,111.617554
广东省,阳江,江城,441702,中国,21.859182,101281805,111.968910
广东省,揭阳,揭阳,445200 | 445201,中国,23.543777,101281901,116.355736
广东省,揭阳,揭西,445222,中国,23.427300,101281902,115.838707
广东省,揭阳,普宁,445281,中国,23.297880,101281903,116.165085
广东省,揭阳,惠来,445224,中国,23.029835,101281904,116.295830
广东省,揭阳,揭东,445203,中国,23.569887,101281905,116.412949
广东省,揭阳,榕城,445202,中国,23.535524,101281906,116.357048
广东省,茂名,茂名,440900 | 440901,中国,21.659752,101282001,110.919228
广东省,茂名,高州,440981,中国,21.915154,101282002,110.853249
广东省,茂名,化州,440982,中国,21.654953,101282003,110.638390
广东省,茂名,电白,440904,中国,21.507219,101282004,111.007263
广东省,茂名,信宜,440983,中国,22.352680,101282005,110.941658
广东省,茂名,茂南,440902,中国,21.660425,101282007,110.920540
广东省,汕尾,汕尾,441500 | 441501 | 441502,中国,22.774485,101282101,115.364235
广东省,汕尾,海丰,441521,中国,22.971043,101282102,115.337326
广东省,汕尾,陆丰,441581,中国,22.946104,101282103,115.644203
广东省,汕尾,陆河,441523,中国,23.302683,101282104,115.657562
云南省,昆明,昆明,530100 | 530101,中国,25.040609,101290101,102.712250
云南省,昆明,五华,530102,中国,25.042166,101290102,102.704414
云南省,昆明,东川,530113,中国,26.083490,101290103,103.181999
云南省,昆明,寻甸,530129,中国,25.559475,101290104,103.257591
云南省,昆明,晋宁,530115,中国,24.666945,101290105,102.594986
云南省,昆明,宜良,530125,中国,24.918215,101290106,103.145988
云南省,昆明,石林,530126,中国,24.754545,101290107,103.271965
云南省,昆明,呈贡,530114,中国,24.889275,101290108,102.801384
云南省,昆明,富民,530124,中国,25.219667,101290109,102.497887
云南省,昆明,嵩明,530127,中国,25.335087,101290110,103.038780
云南省,昆明,禄劝,530128,中国,25.556534,101290111,102.469048
云南省,昆明,安宁,530181,中国,24.921785,101290112,102.485542
云南省,昆明,太华山,,中国,24.959295,101290113,102.625542
云南省,昆明,盘龙,530103,中国,25.070238,101290114,102.729042
云南省,昆明,官渡,530111,中国,25.021212,101290115,102.723434
云南省,昆明,西山,530112,中国,25.024361,101290116,102.705902
云南省,大理,大理,532900 | 532901,中国,25.589449,101290201,100.225670
云南省,大理,云龙,532929,中国,25.884954,101290202,99.369400
云南省,大理,漾濞,532922,中国,25.669542,101290203,99.957970
云南省,大理,永平,532928,中国,25.461281,101290204,99.533539
云南省,大理,宾川,532924,中国,25.825905,101290205,100.578957
云南省,大理,弥渡,532925,中国,25.342594,101290206,100.490669
